time_step,simulated_timestamp,UDI,Product ID,actual_machine_failure,xgboost_probability,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,selected_threshold,risk_status,risk_rolling_mean,risk_center_line,risk_ucl,risk_lcl,risk_beyond_control_limit,spc_risk_alert,torque_rolling_mean,torque_center_line,torque_ucl,torque_lcl,torque_beyond_control_limit
109,2026-06-01 09:48:00,586,L47765,0,0.37131694,L,297.6,309.5,2001,20.5,220,0,0.86,Normal,0.07810645925346762,0.0484173446893692,0.44078411161899567,0.0,False,False,40.034,39.57697084698982,68.07734305908238,11.076598634897266,False
110,2026-06-01 09:49:00,589,L47768,0,0.2686081,L,297.6,309.4,1628,33.4,229,0,0.86,Normal,0.0831566051626578,0.0484173446893692,0.44078411161899567,0.0,False,False,39.806,39.57697084698982,68.07734305908238,11.076598634897266,False
111,2026-06-01 09:50:00,592,H30005,0,0.052725,H,297.5,309.3,1525,41.7,235,0,0.86,Normal,0.08401843034196645,0.0484173446893692,0.44078411161899567,0.0,False,False,39.698,39.57697084698982,68.07734305908238,11.076598634897266,False
112,2026-06-01 09:51:00,593,H30006,0,0.2967325,H,297.5,309.5,1668,27.9,240,0,0.86,Normal,0.08978690205607563,0.0484173446893692,0.44078411161899567,0.0,False,False,39.24,39.57697084698982,68.07734305908238,11.076598634897266,False
113,2026-06-01 09:52:00,598,H30011,0,0.014210558,H,297.6,309.6,1428,46.6,13,0,0.86,Normal,0.08996887039858847,0.0484173446893692,0.44078411161899567,0.0,False,False,39.111999999999995,39.57697084698982,68.07734305908238,11.076598634897266,False
114,2026-06-01 09:53:00,601,L47780,0,0.003892049,L,297.8,309.7,1547,37.3,25,0,0.86,Normal,0.08986319065093994,0.0484173446893692,0.44078411161899567,0.0,False,False,39.06,39.57697084698982,68.07734305908238,11.076598634897266,False
115,2026-06-01 09:54:00,619,H30032,0,0.009621876,H,298.2,310.0,1433,44.2,68,0,0.86,Normal,0.08971108084544539,0.0484173446893692,0.44078411161899567,0.0,False,False,39.018,39.57697084698982,68.07734305908238,11.076598634897266,False
116,2026-06-01 09:55:00,625,H30038,0,0.0034049854,H,298.3,310.1,1509,37.6,85,0,0.86,Normal,0.07096245911438018,0.0484173446893692,0.44078411161899567,0.0,False,False,38.636,39.57697084698982,68.07734305908238,11.076598634897266,False
117,2026-06-01 09:56:00,633,H30046,0,0.019983415,H,298.3,310.0,1419,47.1,105,0,0.86,Normal,0.06987846766132862,0.0484173446893692,0.44078411161899567,0.0,False,False,38.74,39.57697084698982,68.07734305908238,11.076598634897266,False
118,2026-06-01 09:57:00,638,L47817,0,0.003997078,L,298.2,309.7,1585,37.4,118,0,0.86,Normal,0.06984360732603818,0.0484173446893692,0.44078411161899567,0.0,False,False,38.558,39.57697084698982,68.07734305908238,11.076598634897266,False
119,2026-06-01 09:58:00,648,L47827,0,0.0212413,L,297.7,309.3,1559,36.9,145,0,0.86,Normal,0.07021667009219527,0.0484173446893692,0.44078411161899567,0.0,False,False,38.676,39.57697084698982,68.07734305908238,11.076598634897266,False
120,2026-06-01 09:59:00,653,L47832,0,0.008090883,L,297.7,309.2,1391,44.5,159,0,0.86,Normal,0.07031492955517024,0.0484173446893692,0.44078411161899567,0.0,False,False,38.88,39.57697084698982,68.07734305908238,11.076598634897266,False
121,2026-06-01 10:00:00,654,L47833,0,0.010298847,L,297.8,309.3,2015,20.1,161,0,0.86,Normal,0.0704661110881716,0.0484173446893692,0.44078411161899567,0.0,False,False,38.548,39.57697084698982,68.07734305908238,11.076598634897266,False
122,2026-06-01 10:01:00,657,M15516,0,0.0052621625,M,297.7,309.1,1732,28.1,167,0,0.86,Normal,0.0699247241858393,0.0484173446893692,0.44078411161899567,0.0,False,False,37.96,39.57697084698982,68.07734305908238,11.076598634897266,False
123,2026-06-01 10:02:00,664,L47843,0,0.006739073,L,297.5,308.9,1469,44.0,185,0,0.86,Normal,0.06998494409490377,0.0484173446893692,0.44078411161899567,0.0,False,False,38.092,39.57697084698982,68.07734305908238,11.076598634897266,False
124,2026-06-01 10:03:00,678,L47857,0,0.0028107585,L,297.9,309.2,1478,39.7,10,0,0.86,Normal,0.0696658149594441,0.0484173446893692,0.44078411161899567,0.0,False,False,37.808,39.57697084698982,68.07734305908238,11.076598634897266,False
125,2026-06-01 10:04:00,680,L47859,0,0.0076174242,L,297.8,309.2,1372,47.3,15,0,0.86,Normal,0.05343498521018773,0.0484173446893692,0.44078411161899567,0.0,False,False,38.498000000000005,39.57697084698982,68.07734305908238,11.076598634897266,False
126,2026-06-01 10:05:00,682,M15541,0,0.0031102193,M,297.7,309.0,1656,33.2,20,0,0.86,Normal,0.05334021046292037,0.0484173446893692,0.44078411161899567,0.0,False,False,38.144,39.57697084698982,68.07734305908238,11.076598634897266,False
127,2026-06-01 10:06:00,685,L47864,0,0.0033686354,L,297.7,309.0,1538,43.2,30,0,0.86,Normal,0.05316267912276089,0.0484173446893692,0.44078411161899567,0.0,False,False,38.044000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
128,2026-06-01 10:07:00,686,M15545,0,0.001921249,M,297.7,309.0,1636,29.7,32,0,0.86,Normal,0.0530613993271254,0.0484173446893692,0.44078411161899567,0.0,False,False,37.766,39.57697084698982,68.07734305908238,11.076598634897266,False
129,2026-06-01 10:08:00,690,H30103,0,0.02121745,H,297.6,309.0,1354,55.6,46,0,0.86,Normal,0.05320135181536898,0.0484173446893692,0.44078411161899567,0.0,False,False,37.96,39.57697084698982,68.07734305908238,11.076598634897266,False
130,2026-06-01 10:09:00,705,L47884,0,0.0028750626,L,297.7,308.9,1516,33.7,92,0,0.86,Normal,0.04677447508787736,0.0484173446893692,0.44078411161899567,0.0,False,False,37.482,39.57697084698982,68.07734305908238,11.076598634897266,False
131,2026-06-01 10:10:00,707,M15566,0,0.0066222963,M,297.8,309.0,1434,43.3,96,0,0.86,Normal,0.04675450331298634,0.0484173446893692,0.44078411161899567,0.0,False,False,37.522000000000006,39.57697084698982,68.07734305908238,11.076598634897266,False
132,2026-06-01 10:11:00,717,H30130,0,0.019300485,H,297.4,308.6,1420,45.8,120,0,0.86,Normal,0.034030820678453894,0.0484173446893692,0.44078411161899567,0.0,False,False,37.436,39.57697084698982,68.07734305908238,11.076598634897266,False
133,2026-06-01 10:12:00,718,L47897,0,0.004468355,L,297.4,308.7,1545,36.9,125,0,0.86,Normal,0.03406260156771168,0.0484173446893692,0.44078411161899567,0.0,False,False,37.82,39.57697084698982,68.07734305908238,11.076598634897266,False
134,2026-06-01 10:13:00,722,L47901,0,0.003336073,L,297.5,308.9,1696,30.9,133,0,0.86,Normal,0.034003607991617175,0.0484173446893692,0.44078411161899567,0.0,False,False,37.646,39.57697084698982,68.07734305908238,11.076598634897266,False
135,2026-06-01 10:14:00,733,L47912,0,0.008596919,L,297.2,308.6,1924,22.1,163,0,0.86,Normal,0.03404701061313972,0.0484173446893692,0.44078411161899567,0.0,False,False,37.19,39.57697084698982,68.07734305908238,11.076598634897266,False
136,2026-06-01 10:15:00,735,H30148,0,0.0087357825,H,297.0,308.4,1305,54.6,168,0,0.86,Normal,0.0341073393332772,0.0484173446893692,0.44078411161899567,0.0,False,False,37.444,39.57697084698982,68.07734305908238,11.076598634897266,False
137,2026-06-01 10:16:00,736,L47915,0,0.006991619,L,296.9,308.4,1557,32.4,173,0,0.86,Normal,0.034207479741889986,0.0484173446893692,0.44078411161899567,0.0,False,False,37.618,39.57697084698982,68.07734305908238,11.076598634897266,False
138,2026-06-01 10:17:00,745,L47924,0,0.017865974,L,296.7,308.1,1450,40.9,195,0,0.86,Normal,0.0344901713472791,0.0484173446893692,0.44078411161899567,0.0,False,False,37.59,39.57697084698982,68.07734305908238,11.076598634897266,False
139,2026-06-01 10:18:00,748,L47927,0,0.15619808,L,296.8,308.1,1356,48.3,201,0,0.86,Normal,0.03752482688287273,0.0484173446893692,0.44078411161899567,0.0,False,False,37.672,39.57697084698982,68.07734305908238,11.076598634897266,False
140,2026-06-01 10:19:00,755,M15614,0,0.12302533,M,296.9,308.1,1483,44.3,219,0,0.86,Normal,0.03974599266657606,0.0484173446893692,0.44078411161899567,0.0,False,False,37.562000000000005,39.57697084698982,68.07734305908238,11.076598634897266,False
141,2026-06-01 10:20:00,769,L47948,0,0.0024223146,L,296.9,308.0,1713,29.3,13,0,0.86,Normal,0.039649042517412456,0.0484173446893692,0.44078411161899567,0.0,False,False,37.4,39.57697084698982,68.07734305908238,11.076598634897266,False
142,2026-06-01 10:21:00,774,L47953,0,0.0045653377,L,296.8,308.0,1510,39.4,29,0,0.86,Normal,0.03323346636490896,0.0484173446893692,0.44078411161899567,0.0,False,False,37.403999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
143,2026-06-01 10:22:00,780,L47959,0,0.006389459,L,296.8,308.0,1666,29.8,41,0,0.86,Normal,0.03329880190314725,0.0484173446893692,0.44078411161899567,0.0,False,False,37.162000000000006,39.57697084698982,68.07734305908238,11.076598634897266,False
144,2026-06-01 10:23:00,788,L47967,0,0.016106244,L,296.9,308.1,1435,45.3,62,0,0.86,Normal,0.03351283703232184,0.0484173446893692,0.44078411161899567,0.0,False,False,37.656,39.57697084698982,68.07734305908238,11.076598634897266,False
145,2026-06-01 10:24:00,789,M15648,0,0.016241187,M,296.9,308.1,1440,46.3,64,0,0.86,Normal,0.03376785487635061,0.0484173446893692,0.44078411161899567,0.0,False,False,37.858000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
146,2026-06-01 10:25:00,790,M15649,0,0.004833828,M,296.9,308.0,1641,33.3,67,0,0.86,Normal,0.03373676519608125,0.0484173446893692,0.44078411161899567,0.0,False,False,37.676,39.57697084698982,68.07734305908238,11.076598634897266,False
147,2026-06-01 10:26:00,795,H30208,0,0.0062080193,H,296.9,307.9,1547,32.6,79,0,0.86,Normal,0.033763887209352104,0.0484173446893692,0.44078411161899567,0.0,False,False,37.684,39.57697084698982,68.07734305908238,11.076598634897266,False
148,2026-06-01 10:27:00,798,L47977,0,0.0072592613,L,296.8,307.7,1565,40.1,89,0,0.86,Normal,0.033840945635456594,0.0484173446893692,0.44078411161899567,0.0,False,False,37.97,39.57697084698982,68.07734305908238,11.076598634897266,False
149,2026-06-01 10:28:00,804,H30217,0,0.011453314,H,296.9,307.8,1549,37.8,104,0,0.86,Normal,0.03388404689030722,0.0484173446893692,0.44078411161899567,0.0,False,False,37.68,39.57697084698982,68.07734305908238,11.076598634897266,False
150,2026-06-01 10:29:00,811,L47990,0,0.0074837613,L,296.9,307.7,1550,39.7,124,0,0.86,Normal,0.033965884719509634,0.0484173446893692,0.44078411161899567,0.0,False,False,37.98,39.57697084698982,68.07734305908238,11.076598634897266,False
151,2026-06-01 10:30:00,813,L47992,0,0.014267401,L,296.8,307.6,1338,44.4,128,0,0.86,Normal,0.03414477177197114,0.0484173446893692,0.44078411161899567,0.0,False,False,38.426,39.57697084698982,68.07734305908238,11.076598634897266,False
152,2026-06-01 10:31:00,824,M15683,0,0.0070215263,M,296.6,307.5,1482,39.9,153,0,0.86,Normal,0.03420517234364524,0.0484173446893692,0.44078411161899567,0.0,False,False,38.524,39.57697084698982,68.07734305908238,11.076598634897266,False
153,2026-06-01 10:32:00,826,L48005,0,0.006699981,L,296.6,307.3,1474,40.0,158,0,0.86,Normal,0.03424379687057808,0.0484173446893692,0.44078411161899567,0.0,False,False,38.604,39.57697084698982,68.07734305908238,11.076598634897266,False
154,2026-06-01 10:33:00,834,L48013,0,0.01648703,L,296.6,307.4,1616,28.0,175,0,0.86,Normal,0.03447933006333187,0.0484173446893692,0.44078411161899567,0.0,False,False,38.32,39.57697084698982,68.07734305908238,11.076598634897266,False
155,2026-06-01 10:34:00,841,L48020,0,0.016156146,L,296.6,307.5,1582,37.9,197,0,0.86,Normal,0.03451899686129764,0.0484173446893692,0.44078411161899567,0.0,False,False,38.39,39.57697084698982,68.07734305908238,11.076598634897266,False
156,2026-06-01 10:35:00,842,L48021,0,0.04849829,L,296.6,307.5,1439,45.5,199,0,0.86,Normal,0.03523448839085177,0.0484173446893692,0.44078411161899567,0.0,False,False,38.858000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
157,2026-06-01 10:36:00,843,M15702,0,0.018979369,M,296.6,307.5,1566,35.0,201,0,0.86,Normal,0.034902288496959956,0.0484173446893692,0.44078411161899567,0.0,False,False,38.578,39.57697084698982,68.07734305908238,11.076598634897266,False
158,2026-06-01 10:37:00,844,L48023,0,0.09763277,L,296.6,307.5,1485,42.7,204,0,0.86,Normal,0.03605783405946568,0.0484173446893692,0.44078411161899567,0.0,False,False,38.324,39.57697084698982,68.07734305908238,11.076598634897266,False
159,2026-06-01 10:38:00,845,L48024,0,0.7175551,L,296.5,307.5,1566,35.1,206,0,0.86,Normal,0.042982597381342205,0.0484173446893692,0.44078411161899567,0.0,True,True,38.616,39.57697084698982,68.07734305908238,11.076598634897266,False
160,2026-06-01 10:39:00,847,M15706,0,0.7840689,M,296.4,307.4,1416,50.0,210,0,0.86,Normal,0.05329181316541508,0.0484173446893692,0.44078411161899567,0.0,True,True,38.948,39.57697084698982,68.07734305908238,11.076598634897266,False
161,2026-06-01 10:40:00,851,L48030,0,0.0034259814,L,296.3,307.3,1567,31.4,5,0,0.86,Normal,0.05230583282420412,0.0484173446893692,0.44078411161899567,0.0,False,False,38.742000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
162,2026-06-01 10:41:00,853,M15712,0,0.010287204,M,296.3,307.3,1368,49.5,10,0,0.86,Normal,0.046576927194837484,0.0484173446893692,0.44078411161899567,0.0,False,False,39.174,39.57697084698982,68.07734305908238,11.076598634897266,False
163,2026-06-01 10:42:00,867,L48046,0,0.010342457,L,295.9,306.6,1678,26.7,53,0,0.86,Normal,0.04649956519016996,0.0484173446893692,0.44078411161899567,0.0,False,False,38.775999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
164,2026-06-01 10:43:00,871,L48050,0,0.029722411,L,295.8,306.4,1325,56.2,65,0,0.86,Normal,0.04701617243466899,0.0484173446893692,0.44078411161899567,0.0,False,False,39.154,39.57697084698982,68.07734305908238,11.076598634897266,False
165,2026-06-01 10:44:00,872,L48051,0,0.010947185,L,295.8,306.4,1339,53.2,67,0,0.86,Normal,0.047042678601574156,0.0484173446893692,0.44078411161899567,0.0,False,False,39.334,39.57697084698982,68.07734305908238,11.076598634897266,False
166,2026-06-01 10:45:00,874,L48053,0,0.003918239,L,295.9,306.4,1892,21.7,72,0,0.86,Normal,0.047052943671587855,0.0484173446893692,0.44078411161899567,0.0,False,False,39.016,39.57697084698982,68.07734305908238,11.076598634897266,False
167,2026-06-01 10:46:00,875,L48054,0,0.007135411,L,295.9,306.4,1575,28.5,74,0,0.86,Normal,0.04679598359623924,0.0484173446893692,0.44078411161899567,0.0,False,False,38.644,39.57697084698982,68.07734305908238,11.076598634897266,False
168,2026-06-01 10:47:00,882,L48061,0,0.010277237,L,295.7,306.2,1464,46.2,92,0,0.86,Normal,0.046921586769167335,0.0484173446893692,0.44078411161899567,0.0,False,False,38.82,39.57697084698982,68.07734305908238,11.076598634897266,False
169,2026-06-01 10:48:00,885,L48064,0,0.012299675,L,295.8,306.4,1356,48.0,99,0,0.86,Normal,0.04674275426426902,0.0484173446893692,0.44078411161899567,0.0,False,False,39.042,39.57697084698982,68.07734305908238,11.076598634897266,False
170,2026-06-01 10:49:00,898,L48077,0,0.005120405,L,295.6,306.2,1612,31.2,131,0,0.86,Normal,0.046683344712946565,0.0484173446893692,0.44078411161899567,0.0,False,False,38.775999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
171,2026-06-01 10:50:00,900,H30313,0,0.012190951,H,295.6,306.2,1329,55.3,135,0,0.86,Normal,0.046721186789218334,0.0484173446893692,0.44078411161899567,0.0,False,False,39.48,39.57697084698982,68.07734305908238,11.076598634897266,False
172,2026-06-01 10:51:00,914,L48093,0,0.014140616,L,295.5,306.0,1621,29.5,176,0,0.86,Normal,0.046898755861911924,0.0484173446893692,0.44078411161899567,0.0,False,False,39.508,39.57697084698982,68.07734305908238,11.076598634897266,False
173,2026-06-01 10:52:00,915,M15774,0,0.020922443,M,295.4,305.9,1518,40.6,178,0,0.86,Normal,0.04718242326052859,0.0484173446893692,0.44078411161899567,0.0,False,False,39.44,39.57697084698982,68.07734305908238,11.076598634897266,False
174,2026-06-01 10:53:00,917,M15776,0,0.017123107,M,295.3,305.8,1589,36.2,184,0,0.86,Normal,0.04746867022709921,0.0484173446893692,0.44078411161899567,0.0,False,False,39.37,39.57697084698982,68.07734305908238,11.076598634897266,False
175,2026-06-01 10:54:00,922,H30335,0,0.021133406,H,295.5,305.9,1593,37.2,197,0,0.86,Normal,0.047738989864010366,0.0484173446893692,0.44078411161899567,0.0,False,False,39.168,39.57697084698982,68.07734305908238,11.076598634897266,False
176,2026-06-01 10:55:00,925,L48104,0,0.20686318,L,295.5,306.0,1800,27.6,208,0,0.86,Normal,0.051814049074891955,0.0484173446893692,0.44078411161899567,0.0,False,False,39.056,39.57697084698982,68.07734305908238,11.076598634897266,False
177,2026-06-01 10:56:00,927,L48106,1,0.969871,L,295.6,306.1,1372,55.6,215,1,0.86,High Risk,0.07114409605739638,0.0484173446893692,0.44078411161899567,0.0,True,True,39.303999999999995,39.57697084698982,68.07734305908238,11.076598634897266,False
178,2026-06-01 10:57:00,940,L48119,0,0.0049465024,L,295.5,306.1,1488,40.7,31,0,0.86,Normal,0.07120460112579167,0.0484173446893692,0.44078411161899567,0.0,False,False,39.524,39.57697084698982,68.07734305908238,11.076598634897266,False
179,2026-06-01 10:58:00,941,L48120,0,0.015109411,L,295.6,306.2,1443,48.9,33,0,0.86,Normal,0.07108244034461678,0.0484173446893692,0.44078411161899567,0.0,False,False,39.39,39.57697084698982,68.07734305908238,11.076598634897266,False
180,2026-06-01 10:59:00,942,L48121,0,0.006472585,L,295.6,306.2,1650,28.2,35,0,0.86,Normal,0.07115439078770577,0.0484173446893692,0.44078411161899567,0.0,False,False,39.28,39.57697084698982,68.07734305908238,11.076598634897266,False
181,2026-06-01 11:00:00,944,M15803,0,0.016133538,M,295.6,306.2,1477,45.0,40,0,0.86,Normal,0.07134461561217904,0.0484173446893692,0.44078411161899567,0.0,False,False,39.314,39.57697084698982,68.07734305908238,11.076598634897266,False
182,2026-06-01 11:01:00,946,M15805,0,0.010314295,M,295.7,306.3,1347,50.4,46,0,0.86,Normal,0.07116489181295037,0.0484173446893692,0.44078411161899567,0.0,False,False,39.406,39.57697084698982,68.07734305908238,11.076598634897266,False
183,2026-06-01 11:02:00,948,L48127,0,0.009108471,L,295.6,306.2,1428,44.5,51,0,0.86,Normal,0.07125769413076341,0.0484173446893692,0.44078411161899567,0.0,False,False,39.558,39.57697084698982,68.07734305908238,11.076598634897266,False
184,2026-06-01 11:03:00,952,H30365,0,0.0061839228,H,295.6,306.3,1509,35.8,60,0,0.86,Normal,0.07131465112790465,0.0484173446893692,0.44078411161899567,0.0,False,False,39.656,39.57697084698982,68.07734305908238,11.076598634897266,False
185,2026-06-01 11:04:00,957,H30370,0,0.0052933716,H,295.6,306.2,1632,32.2,76,0,0.86,Normal,0.07124858018942178,0.0484173446893692,0.44078411161899567,0.0,False,False,39.858,39.57697084698982,68.07734305908238,11.076598634897266,False
186,2026-06-01 11:05:00,960,L48139,0,0.004719666,L,295.8,306.5,1505,35.2,86,0,0.86,Normal,0.07116825786419213,0.0484173446893692,0.44078411161899567,0.0,False,False,39.47,39.57697084698982,68.07734305908238,11.076598634897266,False
187,2026-06-01 11:06:00,963,M15822,0,0.0051576803,M,295.8,306.6,1480,43.2,92,0,0.86,Normal,0.07113157909363509,0.0484173446893692,0.44078411161899567,0.0,False,False,39.686,39.57697084698982,68.07734305908238,11.076598634897266,False
188,2026-06-01 11:07:00,967,M15826,0,0.004521711,M,295.8,306.5,1641,32.2,101,0,0.86,Normal,0.07086469382047653,0.0484173446893692,0.44078411161899567,0.0,False,False,39.512,39.57697084698982,68.07734305908238,11.076598634897266,False
189,2026-06-01 11:08:00,974,L48153,0,0.0070320168,L,295.9,306.6,1679,30.4,117,0,0.86,Normal,0.06788137246854603,0.0484173446893692,0.44078411161899567,0.0,False,False,39.154,39.57697084698982,68.07734305908238,11.076598634897266,False
